chunk	actor	mesh	bw_x	bw_y	bw_z	archetype_path
Harset-ffff0001	StaticMeshActor	Em-Props:EM-CanLight00	189.480	-33.190	-13.150	Em-Props.EM-CanLight00_Pf0.EM-CanLight00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Env-DD:DD-Palm03	107.040	-59.560	-36.160	Env-DD.DD-Palm03_Pf0.DD-Palm03_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Env-DD:DD-Palm04	119.400	-60.240	-99.440	Env-DD.DD-Palm04_Pf0.DD-Palm04_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-WallLight01	200.840	-32.080	-6.480	Em-Props.EM-WallLight01_Pf0.EM-WallLight01_Pf0_Arc2.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	EM_Earth_Military:EM-Tent_med00	154.240	-41.120	-21.920	EM_Earth_Military.EM-Tent_med00_Pf0.EM-Tent_med00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	EM_Earth_Military:EM-Tent_med00	154.240	-41.120	-13.640	EM_Earth_Military.EM-Tent_med00_Pf0.EM-Tent_med00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Env-DD:DD-PalmBush02	104.800	-60.557	-77.120	Env-DD.DD-PalmBush02_Pf0.DD-PalmBush02_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	EM_Earth_Military:EM-Tent_med00	154.183	-41.120	-6.065	EM_Earth_Military.EM-Tent_med00_Pf0.EM-Tent_med00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	CA-Arch:CA-Courtyard_Str00	177.532	-41.180	-29.180	CA-Arch.CA-Courtyard_Str00_Pf0.CA-Courtyard_Str00_Pf0_Arc4.StaticMeshComponent0
Harset-ffff0002	StaticMeshActor	GA-Interior:GA-large_doorway_close_a_00	258.200	-69.160	-28.120	GA-Interior.GA-large_doorway_close_a_00_Pf0.GA-large_doorway_close_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0002	StaticMeshActor	GA-Interior:GA-large_doorway_close_a_00	207.000	-69.160	-28.120	GA-Interior.GA-large_doorway_close_a_00_Pf0.GA-large_doorway_close_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0002	StaticMeshActor	GA-Interior:GA-large_doorway_open_a_00	232.600	-69.160	-12.760	GA-Interior.GA-large_doorway_open_a_00_Pf0.GA-large_doorway_open_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0002	StaticMeshActor	Em-Props:EM-SecurityCam01_Arm	212.559	-63.680	-19.813	Em-Props.EM-SecurityCam00_Pf0.EM-SecurityCam00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0002	StaticMeshActor	Em-Props:EM-SecurityCam01_Arm	212.559	-63.680	-36.333	Em-Props.EM-SecurityCam00_Pf0.EM-SecurityCam00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0002	StaticMeshActor	EM_Earth_Military:EM-Portapot00	208.437	-41.152	-19.435	EM_Earth_Military.EM-Portapot00_Pf0.EM-Portapot00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0002	StaticMeshActor	GA-Interior:GA-large_doorway_open_a_00	232.600	-69.160	-5.080	GA-Interior.GA-large_doorway_open_a_00_Pf0.GA-large_doorway_open_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0002	StaticMeshActor	EM-Buildings:EM-Bunker00	202.080	-41.200	-9.040	EM-Buildings.EM-Bunker00_Pf0.EM-Bunker00_Pf0_Arc0.StaticMeshComponent0
Harset-ffff0002	StaticMeshActor	Em-Props:EM-WallLight01	200.800	-32.080	-13.480	Em-Props.EM-WallLight01_Pf0.EM-WallLight01_Pf0_Arc2.StaticMeshComponent0
Harset-fffffffd	StaticMeshActor	GA-Props:GA-Torch00	-239.460	-69.120	-1.060	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffffffd	StaticMeshActor	GA-Props:GA-Torch00	-228.200	-69.120	-0.280	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffffffd	StaticMeshActor	JF-Props:JF-Torch00	-206.245	-41.343	-14.760	JF-Props.JF-Torch00_Pf0.JF-Torch00_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Props:JF-Torch00	-190.863	-41.220	-16.963	JF-Props.JF-Torch00_Pf0.JF-Torch00_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Props:JF-Torch00	-198.328	-41.323	-15.678	JF-Props.JF-Torch00_Pf0.JF-Torch00_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	SGW_fluids:TOL-FluidPlaneCircle_Flat00	-176.615	-40.840	-4.957	JF-Props.JF-Brazier01_Pf0.JF-Brazier01_Pf0_Arc0.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	Env-DD:DD-Palm02	-115.440	-60.360	-2.240	Env-DD.DD-Palm02_Pf0.DD-Palm02_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	Env-DD:DD-Palm02	-111.360	-60.360	-70.480	Env-DD.DD-Palm02_Pf0.DD-Palm02_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	Env-DD:DD-Palm02	-108.751	-60.677	-35.929	Env-DD.DD-Palm02_Pf0.DD-Palm02_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Buildings:JF-MilitaryTent00	-202.150	-41.380	-12.394	JF-Buildings.JF-MilitaryTent00_Pf0.JF-MilitaryTent00_Pf0_Arc5.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	Env-DD:DD-Palm04	-106.960	-60.479	-73.092	Env-DD.DD-Palm04_Pf0.DD-Palm04_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	SGW_fluids:TOL-FluidPlaneCircle_Flat00	-176.615	-41.010	-4.957	JF-Props.JF-Brazier01_Pf0.JF-Brazier01_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	Env-DD:DD-Palm07	-111.600	-60.360	-3.720	Env-DD.DD-Palm07_Pf0.DD-Palm07_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	Env-DD:DD-PalmBush01	-114.600	-60.360	-0.360	Env-DD.DD-PalmBush01_Pf0.DD-PalmBush01_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	SGW_fluids:TOL-FluidPlaneCircle_Flat00	-176.618	-38.530	-4.967	JF-Props.JF-Brazier01_Pf0.JF-Brazier01_Pf0_Arc2.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Props:JF-Brazier01	-176.620	-41.410	-4.930	JF-Props.JF-Brazier01_Pf0.JF-Brazier01_Pf0_Arc12.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	GA-Props:GA-StreetLamp00	-118.000	-60.300	-96.097	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	GA-Building:GA-MerchantTent00	-178.135	-41.290	-43.426	GA-Building.GA-MerchantTent00_Pf0.GA-MerchantTent00_Pf0_Arc2.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Props:JF-BrazierCenter01	-130.000	-39.040	-36.240	JF-Props.JF-BrazierCenter01_Pf0.JF-BrazierCenter01_Pf0_Arc0.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	SGW_fluids:TOL-FluidPlaneCircle_Flat00	-130.020	-36.250	-36.220	JF-Props.JF-BrazierCenter01_Pf0.JF-BrazierCenter01_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Props:JF-Torch00	-198.528	-41.353	-7.108	JF-Props.JF-Torch00_Pf0.JF-Torch00_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	GA-Building:GA-MerchantTent01	-165.210	-41.290	-56.650	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Props:JF-BrazierCenter01	-120.720	-39.040	-46.480	JF-Props.JF-BrazierCenter01_Pf0.JF-BrazierCenter01_Pf0_Arc0.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	SGW_fluids:TOL-FluidPlaneCircle_Flat00	-120.740	-36.250	-46.460	JF-Props.JF-BrazierCenter01_Pf0.JF-BrazierCenter01_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	GA-Props:GA-StreetLamp00	-103.266	-60.300	-11.877	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	GA-Props:GA-StreetLamp00	-103.782	-60.300	-82.295	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Buildings:JF-Tent00	-173.607	-41.280	-51.174	JF-Buildings.JF-Tent00_Pf0.JF-Tent00_Pf0_Arc3.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Buildings:JF-Tent00	-161.272	-41.280	-63.880	JF-Buildings.JF-Tent00_Pf0.JF-Tent00_Pf0_Arc3.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Buildings:JF-Tent00	-147.565	-41.290	-30.810	JF-Buildings.JF-Tent00_Pf0.JF-Tent00_Pf0_Arc3.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Buildings:JF-Tent01	-158.632	-41.125	-2.620	JF-Buildings.JF-Tent01_Pf0.JF-Tent01_Pf0_Arc3.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Buildings:JF-Tent01	-143.115	-41.280	-34.204	JF-Buildings.JF-Tent01_Pf0.JF-Tent01_Pf0_Arc3.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Buildings:JF-Tent01_Awaning_01	-139.651	-41.290	-40.308	JF-Buildings.JF-Tent01_Awaning_01_Pf0.JF-TentAwning01_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Props:JF-BrazierCenter01	-124.040	-39.040	-59.440	JF-Props.JF-BrazierCenter01_Pf0.JF-BrazierCenter01_Pf0_Arc0.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Buildings:JF-Tent02	-156.057	-41.120	-29.370	JF-Buildings.JF-Tent02_Pf0.JF-Tent02_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	GA-Building:GA-MerchantTent02	-162.336	-41.280	-53.900	GA-Building.GA-MerchantTent02_Pf0.GA-MerchantTent02_Pf0_Arc2.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	SGW_fluids:TOL-FluidPlaneCircle_Flat00	-124.060	-36.250	-59.420	JF-Props.JF-BrazierCenter01_Pf0.JF-BrazierCenter01_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Buildings:JF-Tent03	-182.427	-41.290	-37.543	JF-Buildings.JF-Tent03_Pf0.JF-Tent03_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Props:JF-BrazierCenter01	-140.800	-39.040	-77.200	JF-Props.JF-BrazierCenter01_Pf0.JF-BrazierCenter01_Pf0_Arc0.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	SGW_fluids:TOL-FluidPlaneCircle_Flat00	-140.820	-36.250	-77.180	JF-Props.JF-BrazierCenter01_Pf0.JF-BrazierCenter01_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Props:JF-Brazier00	-160.920	-41.290	-60.530	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Props:JF-Brazier00	-125.120	-60.360	-7.960	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Props:JF-Brazier00	-124.320	-60.360	-14.240	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	GA-Building:GA-MerchantTent01	-194.248	-41.300	-26.362	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Buildings:JF-MilitaryTent00	-125.680	-60.360	-13.554	JF-Buildings.JF-MilitaryTent00_Pf0.JF-MilitaryTent00_Pf0_Arc5.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	JF-Buildings:JF-Tent02	-157.678	-41.255	-8.754	JF-Buildings.JF-Tent02_Pf0.JF-Tent02_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	Env-DD:DD-Palm01	-112.161	-60.440	-1.368	Env-DD.DD-Palm01_Pf0.DD-Palm01_Pf0_Arc1.StaticMeshComponent0
Harset-fffffffe	StaticMeshActor	Env-DD:DD-Palm01	-119.440	-60.440	-99.560	Env-DD.DD-Palm01_Pf0.DD-Palm01_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	JF-Props:JF-Torch00	-39.360	-60.320	-55.040	JF-Props.JF-Torch00_Pf0.JF-Torch00_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	Env-DD:DD-Palm03	-30.159	-69.440	-18.862	Env-DD.DD-Palm03_Pf0.DD-Palm03_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	Env-DD:DD-Palm04	-38.799	-69.520	-11.182	Env-DD.DD-Palm04_Pf0.DD-Palm04_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	Env-DD:DD-Palm05	-32.879	-69.600	-11.982	Env-DD.DD-Palm05_Pf0.DD-Palm05_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	Env-DD:DD-Palm07	-23.439	-69.360	-19.022	Env-DD.DD-Palm07_Pf0.DD-Palm07_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	Env-DD:DD-Palm07	-40.887	-70.160	-4.570	Env-DD.DD-Palm07_Pf0.DD-Palm07_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	Env-DD:DD-Palm07	-21.174	-70.160	-3.591	Env-DD.DD-Palm07_Pf0.DD-Palm07_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	Env-DD:DD-PalmBush01	-35.119	-69.520	-9.422	Env-DD.DD-PalmBush01_Pf0.DD-PalmBush01_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	JF-Props:JF-Brazier00	-50.970	-69.130	-92.890	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp00	-96.850	-60.410	-18.637	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	Em-Props:EM-StandingLight04	-93.945	-48.919	-25.127	Em-Props.EM-StandingLight04_Pf0.EM-StandingLight04_Pf0_Arc0.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	Em-Props:EM-StandingLight04	-86.251	-48.919	-32.820	Em-Props.EM-StandingLight04_Pf0.EM-StandingLight04_Pf0_Arc0.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	EM-Cover:EM-Cover_Shield_Med_I00	-88.675	-60.321	-22.749	EM-Cover.EM-Cover_Shield_Med_I00_Pf0.EM-Cover_Shield_Med_I00_Pf0_Arc2.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	EM-Cover:EM-Cover_Shield_High_V00	-82.808	-60.320	-29.009	EM-Cover.EM-Cover_Shield_High_V00_Pf0.EM-Cover_Shield_High_V00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	JF-Props:JF-Brazier00	-44.070	-69.150	-91.810	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-10.951	-66.030	-15.364	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-10.960	-65.920	-25.600	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-10.960	-65.920	-46.080	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-10.960	-65.920	-35.840	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-10.960	-65.920	-86.960	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-10.960	-65.920	-76.720	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-10.960	-65.920	-66.480	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-10.960	-65.920	-56.240	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-10.960	-65.920	-97.280	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Building:GA-Barracks01	-38.720	-60.320	-65.920	GA-Building.GA-Barracks01_Pf0.GA-Barracks01_Pf0_Arc2.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-Torch00	-9.600	-69.160	-1.000	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Building:GA-MerchantTent01	-53.437	-69.173	-89.818	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp00	-91.851	-60.470	-89.683	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Building:GA-MerchantTent01	-32.817	-69.298	-90.085	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp00	-83.111	-60.470	-11.484	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-Torch00	-53.360	-59.200	-41.520	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-Torch00	-63.600	-59.200	-31.480	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Building:GA-MerchantTent02	-63.303	-69.160	-91.237	GA-Building.GA-MerchantTent02_Pf0.GA-MerchantTent02_Pf0_Arc2.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	JF-Props:JF-Brazier00	-63.100	-69.090	-94.080	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	JF-Props:JF-Brazier00	-30.570	-68.930	-98.620	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Building:GA-MerchantTent02	-34.160	-60.320	-47.440	GA-Building.GA-MerchantTent02_Pf0.GA-MerchantTent02_Pf0_Arc2.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	JF-Buildings:JF-Tent03	-93.823	-60.400	-60.092	JF-Buildings.JF-Tent03_Pf0.JF-Tent03_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	Em-Props:EM-SecurityCam01_Arm	-95.335	-55.319	-26.678	Em-Props.EM-SecurityCam00_Pf0.EM-SecurityCam00_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	JF-Buildings:JF-Tent03	-83.981	-60.400	-50.249	JF-Buildings.JF-Tent03_Pf0.JF-Tent03_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	Em-Props:EM-SecurityCam01_Arm	-93.191	-56.199	-25.247	Em-Props.EM-SecurityCam00_Pf0.EM-SecurityCam00_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	EM-Cover:EM-Cover_Shield_Med_I00	-85.180	-60.321	-21.936	EM-Cover.EM-Cover_Shield_Med_I00_Pf0.EM-Cover_Shield_Med_I00_Pf0_Arc2.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-Awning_Door01	-46.343	-60.360	-37.940	GA-Props.GA-Awning_Door01_Pf0.GA-Awning_Door01_Pf0_Arc2.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-Awning_Door01	-59.778	-60.360	-24.505	GA-Props.GA-Awning_Door01_Pf0.GA-Awning_Door01_Pf0_Arc2.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Building:GA-MerchantTent01	-73.528	-69.311	-96.360	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Building:GA-MerchantTent02	-21.699	-69.291	-92.322	GA-Building.GA-MerchantTent02_Pf0.GA-MerchantTent02_Pf0_Arc2.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Building:GA-MerchantTent03	-41.263	-69.198	-89.275	GA-Building.GA-MerchantTent03_Pf0.GA-MerchantTent03_Pf0_Arc2.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Arch:GA-Aquaducts00	-13.340	-69.323	-53.690	GA-Arch.GA-Aquaducts00_Pf0.GA-Aquaducts00_Pf0_Arc9.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	JF-Props:JF-Torch00	-51.120	-60.320	-64.880	JF-Props.JF-Torch00_Pf0.JF-Torch00_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-15.720	-65.920	-15.280	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-15.720	-65.920	-25.520	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-15.720	-65.920	-35.760	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-15.720	-65.920	-46.000	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-15.720	-65.920	-56.160	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	JF-Props:JF-Torch00	-48.880	-60.320	-71.360	JF-Props.JF-Torch00_Pf0.JF-Torch00_Pf0_Arc1.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-15.720	-65.920	-66.400	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-15.720	-65.920	-76.640	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-15.720	-65.920	-86.880	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-15.720	-65.920	-97.200	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffffffff	StaticMeshActor	JF-Props:JF-Torch00	-45.840	-60.320	-56.880	JF-Props.JF-Torch00_Pf0.JF-Torch00_Pf0_Arc1.StaticMeshComponent0
